Index       TIME              V(A)              V(B)             V(CIN)             V(D)              V(S)              V(C)             V(_04_)           V(_05_)           V(_01_)           V(_02_)           V(_03_)           V(_00_)     
1006     1.10320000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999939e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.65477200e-05    1.19999999e+00    1.57492209e-04
1007     1.10520000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999944e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.54946183e-05    1.19999999e+00    8.13896316e-05
1008     1.10720000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999949e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.41053730e-05    1.19999999e+00    4.99364868e-05
1009     1.10920000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999953e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.28160967e-05    1.19999999e+00    3.40357818e-05
1010     1.11120000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999957e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.16227086e-05    1.19999999e+00    2.45402243e-05
1011     1.11320000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999960e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.05905778e-05    1.19999999e+00    1.87169321e-05
1012     1.11520000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999963e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    9.66060133e-06    1.19999999e+00    1.45856450e-05
1013     1.11720000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999965e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    8.85710524e-06    1.19999999e+00    1.18467881e-05
1014     1.11920000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999967e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    8.13375776e-06    1.19999999e+00    9.66459463e-06
1015     1.12120000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999969e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    7.50352148e-06    1.19999999e+00    8.17541764e-06
1016     1.12320000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999971e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    6.93391811e-06    1.19999999e+00    6.87389742e-06
1017     1.12520000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999973e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    6.43278545e-06    1.19999999e+00    5.98296264e-06
1018     1.12720000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999975e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    5.97766189e-06    1.19999999e+00    5.13950772e-06
1019     1.12920000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999976e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    5.57352016e-06    1.19999999e+00    4.56870740e-06
1020     1.13120000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999977e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    5.20469972e-06    1.19999999e+00    3.98834982e-06
1021     1.13320000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999978e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    4.87443952e-06    1.19999999e+00    3.60307726e-06
1022     1.13520000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999980e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    4.57166175e-06    1.19999999e+00    3.18546454e-06
1023     1.13720000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999981e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    4.29851479e-06    1.19999999e+00    2.91438401e-06
1024     1.13920000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999982e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    4.04701747e-06    1.19999999e+00    2.60327005e-06
1025     1.14120000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999982e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    3.81865608e-06    1.19999999e+00    2.40593011e-06
1026     1.14320000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999983e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    3.60753577e-06    1.19999999e+00    2.16771741e-06
1027     1.14520000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999984e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    3.41474609e-06    1.19999999e+00    2.01983673e-06
1028     1.14720000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999985e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    3.23583071e-06    1.19999999e+00    1.83338349e-06
1029     1.14920000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999985e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    3.07163326e-06    1.19999999e+00    1.71975533e-06
1030     1.15120000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999986e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    2.91870690e-06    1.19999999e+00    1.57115790e-06
1031     1.15320000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999987e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    2.77774270e-06    1.19999999e+00    1.48190937e-06
1032     1.15520000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999987e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    2.64601400e-06    1.19999999e+00    1.36168741e-06
1033     1.15720000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999988e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    2.52411644e-06    1.19999999e+00    1.29021130e-06
1034     1.15920000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999988e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    2.40984637e-06    1.19999999e+00    1.19170019e-06
1035     1.16120000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999989e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    2.30373835e-06    1.19999999e+00    1.13345831e-06
1036     1.16320000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999989e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    2.20397574e-06    1.19999999e+00    1.05184959e-06
1037     1.16520000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999989e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    2.11105223e-06    1.19999999e+00    1.00365340e-06
1038     1.16720000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999990e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    2.02344324e-06    1.19999999e+00    9.35399708e-07
1039     1.16920000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999990e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.94161320e-06    1.19999999e+00    8.94963435e-07
1040     1.17120000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999990e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.86426222e-06    1.19999999e+00    8.37397114e-07
1041     1.17320000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999991e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.79183194e-06    1.19999999e+00    8.03052252e-07
1042     1.17520000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999991e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.72319878e-06    1.19999999e+00    7.54133582e-07
1043     1.17720000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999991e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.65878495e-06    1.19999999e+00    7.24641924e-07
1044     1.17920000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999992e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.59760781e-06    1.19999999e+00    6.82788600e-07
1045     1.18120000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999992e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.54007188e-06    1.19999999e+00    6.57217167e-07
1046     1.18320000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999992e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.48530917e-06    1.19999999e+00    6.21186093e-07
1047     1.18520000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999992e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.43370730e-06    1.19999999e+00    5.98821833e-07
1048     1.18720000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999993e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.38449311e-06    1.19999999e+00    5.67625475e-07
1049     1.18920000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999993e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.33803765e-06    1.19999999e+00    5.47916105e-07
1050     1.19120000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999993e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.29364733e-06    1.19999999e+00    5.20762191e-07
1051     1.19320000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999993e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.25167686e-06    1.19999999e+00    5.03274519e-07
1052     1.19520000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999993e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.21150032e-06    1.19999999e+00    4.79521842e-07
1053     1.19720000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999994e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.17345617e-06    1.19999999e+00    4.63912004e-07
1054     1.19920000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999994e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.13697676e-06    1.19999999e+00    4.43037537e-07
1055     1.20120000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999994e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.10238449e-06    1.19999999e+00    4.29029462e-07
1056     1.20320000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999994e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.06916239e-06    1.19999999e+00    4.10603556e-07
1057     1.20520000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999994e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.03761703e-06    1.19999999e+00    3.97973199e-07
1058     1.20720000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999994e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    1.00727588e-06    1.19999999e+00    3.81640647e-07
1059     1.20920000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999995e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    9.78430061e-07    1.19999999e+00    3.70204323e-07
1060     1.21120000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999995e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    9.50646362e-07    1.19999999e+00    3.55669745e-07
1061     1.21320000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999995e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    9.24200785e-07    1.19999999e+00    3.45275401e-07
1062     1.21520000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999995e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    8.98695166e-07    1.19999999e+00    3.32291845e-07
1063     1.21720000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999995e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    8.74390857e-07    1.19999999e+00    3.22812464e-07
1064     1.21920000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999995e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    8.50921078e-07    1.19999999e+00    3.11172444e-07
1065     1.22120000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999995e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    8.28533033e-07    1.19999999e+00    3.02501020e-07
1066     1.22320000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999995e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    8.06888211e-07    1.19999999e+00    2.92029399e-07
1067     1.22520000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999995e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    7.86220198e-07    1.19999999e+00    2.84075064e-07
1068     1.22720000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999996e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    7.66216060e-07    1.19999999e+00    2.74623375e-07
1069     1.22920000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999996e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    7.47096317e-07    1.19999999e+00    2.67308398e-07
1070     1.23120000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999996e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    7.28571268e-07    1.19999999e+00    2.58750265e-07
1071     1.23320000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999996e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    7.10848935e-07    1.19999999e+00    2.52007698e-07
1072     1.23520000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999996e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    6.93660792e-07    1.19999999e+00    2.44235136e-07
1073     1.23720000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999996e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    6.77202934e-07    1.19999999e+00    2.38006956e-07
1074     1.23920000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999996e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    6.61226192e-07    1.19999999e+00    2.30927354e-07
1075     1.24120000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999996e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    6.45915306e-07    1.19999999e+00    2.25162983e-07
1076     1.24320000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999996e+00    1.28878296e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    6.31038846e-07    1.19999999e+00    2.18696637e-07
1077     1.24520000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.19999996e+00    1.28878298e-08    1.20000000e+00    1.20000000e+00    1.19999999e+00    6.16770759e-07    1.19999999e+00    2.13351751e-07
