Index       TIME              V(A)              V(B)              V(C)              V(D)              V(S)             V(COUT)           V(_0_)            V(_1_)      
560      2.72250000e-08    0.00000000e+00    8.67000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.07709698e-04    3.93674476e-07
561      2.72750000e-08    0.00000000e+00    8.73000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.00451406e-04    3.91865998e-07
562      2.73250000e-08    0.00000000e+00    8.79000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    9.31987942e-05    3.90070025e-07
563      2.73750000e-08    0.00000000e+00    8.85000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    8.72108880e-05    3.88286441e-07
564      2.74250000e-08    0.00000000e+00    8.91000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    8.12963918e-05    3.86515131e-07
565      2.74750000e-08    0.00000000e+00    8.97000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    7.63081452e-05    3.84755984e-07
566      2.75250000e-08    0.00000000e+00    9.03000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    7.14280792e-05    3.83008889e-07
567      2.75750000e-08    0.00000000e+00    9.09000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    6.72362596e-05    3.81273735e-07
568      2.76250000e-08    0.00000000e+00    9.15000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    6.31671417e-05    3.79550415e-07
569      2.76750000e-08    0.00000000e+00    9.21000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.96167767e-05    3.77838820e-07
570      2.77250000e-08    0.00000000e+00    9.27000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.61915655e-05    3.76138845e-07
571      2.77750000e-08    0.00000000e+00    9.33000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.31628706e-05    3.74450385e-07
572      2.78250000e-08    0.00000000e+00    9.39000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.02549089e-05    3.72773335e-07
573      2.78750000e-08    0.00000000e+00    9.45000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.76541835e-05    3.71107595e-07
574      2.79250000e-08    0.00000000e+00    9.51000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.51661614e-05    3.69453060e-07
575      2.79750000e-08    0.00000000e+00    9.57000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.29193581e-05    3.67809633e-07
576      2.80250000e-08    0.00000000e+00    9.63000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.07755827e-05    3.66177213e-07
577      2.80750000e-08    0.00000000e+00    9.69000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    3.88235931e-05    3.64555702e-07
578      2.81250000e-08    0.00000000e+00    9.75000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    3.69645342e-05    3.62945004e-07
579      2.81750000e-08    0.00000000e+00    9.81000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    3.52597870e-05    3.61345022e-07
580      2.82250000e-08    0.00000000e+00    9.87000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    3.36381291e-05    3.59755661e-07
581      2.82750000e-08    0.00000000e+00    9.93000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    3.21420321e-05    3.58176829e-07
582      2.83250000e-08    0.00000000e+00    9.99000000e-01    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    3.07198053e-05    3.56608431e-07
583      2.83750000e-08    0.00000000e+00    1.00500000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.94008220e-05    3.55050377e-07
584      2.84250000e-08    0.00000000e+00    1.01100000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.81472839e-05    3.53502575e-07
585      2.84750000e-08    0.00000000e+00    1.01700000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.69794689e-05    3.51964936e-07
586      2.85250000e-08    0.00000000e+00    1.02300000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.58695233e-05    3.50437371e-07
587      2.85750000e-08    0.00000000e+00    1.02900000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.48313962e-05    3.48919792e-07
588      2.86250000e-08    0.00000000e+00    1.03500000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.38443986e-05    3.47412112e-07
589      2.86750000e-08    0.00000000e+00    1.04100000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.29180704e-05    3.45914246e-07
590      2.87250000e-08    0.00000000e+00    1.04700000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.20369180e-05    3.44426108e-07
591      2.87750000e-08    0.00000000e+00    1.05300000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.12074073e-05    3.42947614e-07
592      2.88250000e-08    0.00000000e+00    1.05900000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    2.04178377e-05    3.41478682e-07
593      2.88750000e-08    0.00000000e+00    1.06500000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.96725323e-05    3.40019228e-07
594      2.89250000e-08    0.00000000e+00    1.07100000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.89625786e-05    3.38569172e-07
595      2.89750000e-08    0.00000000e+00    1.07700000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.82908081e-05    3.37128433e-07
596      2.90250000e-08    0.00000000e+00    1.08300000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.76503720e-05    3.35696931e-07
597      2.90750000e-08    0.00000000e+00    1.08900000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.70430662e-05    3.34274588e-07
598      2.91250000e-08    0.00000000e+00    1.09500000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.64635804e-05    3.32861326e-07
599      2.91750000e-08    0.00000000e+00    1.10100000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.59129951e-05    3.31457067e-07
600      2.92250000e-08    0.00000000e+00    1.10700000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.53871549e-05    3.30061735e-07
601      2.92750000e-08    0.00000000e+00    1.11300000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.48866495e-05    3.28675255e-07
602      2.93250000e-08    0.00000000e+00    1.11900000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.44081975e-05    3.27297552e-07
603      2.93750000e-08    0.00000000e+00    1.12500000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.39520552e-05    3.25928552e-07
604      2.94250000e-08    0.00000000e+00    1.13100000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.35156074e-05    3.24568181e-07
605      2.94750000e-08    0.00000000e+00    1.13700000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.30988874e-05    3.23216369e-07
606      2.95250000e-08    0.00000000e+00    1.14300000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.26997919e-05    3.21873042e-07
607      2.95750000e-08    0.00000000e+00    1.14900000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.23182086e-05    3.20538130e-07
608      2.96250000e-08    0.00000000e+00    1.15500000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.19524305e-05    3.19211563e-07
609      2.96750000e-08    0.00000000e+00    1.16100000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.16022535e-05    3.17893271e-07
610      2.97250000e-08    0.00000000e+00    1.16700000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.12662799e-05    3.16583186e-07
611      2.97750000e-08    0.00000000e+00    1.17300000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.09442513e-05    3.15281240e-07
612      2.98250000e-08    0.00000000e+00    1.17900000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.06350133e-05    3.13987365e-07
613      2.98750000e-08    0.00000000e+00    1.18500000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.03382786e-05    3.12701495e-07
614      2.99250000e-08    0.00000000e+00    1.19100000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    1.00530858e-05    3.11423565e-07
615      2.99750000e-08    0.00000000e+00    1.19700000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    9.77913642e-06    3.10153507e-07
616      3.00000000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    9.64607914e-06    3.09521413e-07
617      3.00050000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    9.62161527e-06    3.09395258e-07
618      3.00150000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    9.57541076e-06    3.09143248e-07
619      3.00350000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    9.48584767e-06    3.08639875e-07
620      3.00750000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    9.31488276e-06    3.07636889e-07
621      3.01250000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    9.10784828e-06    3.06390068e-07
622      3.01750000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    8.90759331e-06    3.05150867e-07
623      3.02250000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    8.71387838e-06    3.03919223e-07
624      3.02750000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    8.52642571e-06    3.02695075e-07
625      3.03250000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    8.34494555e-06    3.01478363e-07
626      3.03750000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    8.16921403e-06    3.00269026e-07
627      3.04250000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    7.99896428e-06    2.99067005e-07
628      3.04750000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    7.83399502e-06    2.97872241e-07
629      3.05250000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    7.67406833e-06    2.96684676e-07
630      3.05750000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    7.51900001e-06    2.95504252e-07
631      3.06250000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    7.36857830e-06    2.94330912e-07
632      3.06750000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    7.22263427e-06    2.93164599e-07
633      3.07250000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    7.08097887e-06    2.92005258e-07
634      3.07750000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    6.94345716e-06    2.90852832e-07
635      3.08250000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    6.80989980e-06    2.89707267e-07
636      3.08750000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    6.68016468e-06    2.88568509e-07
637      3.09250000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    6.55409958e-06    2.87436504e-07
638      3.09750000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    6.43157416e-06    2.86311198e-07
639      3.10250000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    6.31245117e-06    2.85192539e-07
640      3.10750000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    6.19661100e-06    2.84080475e-07
641      3.11250000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    6.08392955e-06    2.82974953e-07
642      3.11750000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.97429703e-06    2.81875922e-07
643      3.12250000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.86760089e-06    2.80783333e-07
644      3.12750000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.76374029e-06    2.79697134e-07
645      3.13250000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.66261292e-06    2.78617276e-07
646      3.13750000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.56412608e-06    2.77543710e-07
647      3.14250000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.46818655e-06    2.76476386e-07
648      3.14750000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.37470907e-06    2.75415257e-07
649      3.15250000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.28360849e-06    2.74360275e-07
650      3.15750000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.19480632e-06    2.73311392e-07
651      3.16250000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.10822465e-06    2.72268561e-07
652      3.16750000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    5.02379114e-06    2.71231736e-07
653      3.17250000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.94143435e-06    2.70200871e-07
654      3.17750000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.86108757e-06    2.69175920e-07
655      3.18250000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.78268519e-06    2.68156839e-07
656      3.18750000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.70616561e-06    2.67143581e-07
657      3.19250000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.63146845e-06    2.66136104e-07
658      3.19750000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.55853679e-06    2.65134363e-07
659      3.20250000e-08    0.00000000e+00    1.20000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20000000e+00    4.48731501e-06    2.64138315e-07
