Index       TIME              V(A)              V(B)              V(C)              V(D)              V(S)              V(C)       
1956     6.03686572e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.77487302e-01    1.20000000e+00
1957     6.03691147e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.72962873e-01    1.20000000e+00
1958     6.03695723e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.68507115e-01    1.20000000e+00
1959     6.03700298e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.64118991e-01    1.20000000e+00
1960     6.03704874e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.59797474e-01    1.20000000e+00
1961     6.03709449e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.55541552e-01    1.20000000e+00
1962     6.03714024e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.51350228e-01    1.20000000e+00
1963     6.03718600e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.47222520e-01    1.20000000e+00
1964     6.03723175e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.43157460e-01    1.20000000e+00
1965     6.03727751e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.39154099e-01    1.20000000e+00
1966     6.03732326e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.35211503e-01    1.20000000e+00
1967     6.03736902e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.31328753e-01    1.20000000e+00
1968     6.03741477e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.27504951e-01    1.20000000e+00
1969     6.03746053e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.23739211e-01    1.20000000e+00
1970     6.03750628e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.20030668e-01    1.20000000e+00
1971     6.03755204e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.16378470e-01    1.20000000e+00
1972     6.03759779e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.12781783e-01    1.20000000e+00
1973     6.03764355e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.09239791e-01    1.20000000e+00
1974     6.03768930e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.05751690e-01    1.20000000e+00
1975     6.03773506e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.02316695e-01    1.20000000e+00
1976     6.03778081e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.98934035e-01    1.20000000e+00
1977     6.03782657e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.95602953e-01    1.20000000e+00
1978     6.03787232e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.92322707e-01    1.20000000e+00
1979     6.03791808e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.89092571e-01    1.20000000e+00
1980     6.03796383e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.85911830e-01    1.20000000e+00
1981     6.03800959e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.82779783e-01    1.20000000e+00
1982     6.03805534e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.79695743e-01    1.20000000e+00
1983     6.03810110e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.76659033e-01    1.20000000e+00
1984     6.03814685e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.73668992e-01    1.20000000e+00
1985     6.03819261e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.70724966e-01    1.20000000e+00
1986     6.03823836e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.67826316e-01    1.20000000e+00
1987     6.03828412e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.64972411e-01    1.20000000e+00
1988     6.03832987e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.62162632e-01    1.20000000e+00
1989     6.03837563e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.59396371e-01    1.20000000e+00
1990     6.03842138e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.56673026e-01    1.20000000e+00
1991     6.03846714e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.53992008e-01    1.20000000e+00
1992     6.03851289e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.51352737e-01    1.20000000e+00
1993     6.03860440e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.46196882e-01    1.20000000e+00
1994     6.03869591e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.41201279e-01    1.20000000e+00
1995     6.03878742e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.36361567e-01    1.20000000e+00
1996     6.03887893e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.31673504e-01    1.20000000e+00
1997     6.03897044e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.27132960e-01    1.20000000e+00
1998     6.03906195e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.22735910e-01    1.20000000e+00
1999     6.03915346e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.18478428e-01    1.20000000e+00
2000     6.03924497e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.14356679e-01    1.20000000e+00
2001     6.03933648e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.10366923e-01    1.20000000e+00
2002     6.03942799e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.06505501e-01    1.20000000e+00
2003     6.03951950e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.02768840e-01    1.20000000e+00
2004     6.03961101e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    9.91534452e-02    1.20000000e+00
2005     6.03970252e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    9.56558983e-02    1.20000000e+00
2006     6.03979403e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    9.22728575e-02    1.20000000e+00
2007     6.03988554e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    8.90010542e-02    1.20000000e+00
2008     6.03997705e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    8.58372915e-02    1.20000000e+00
2009     6.04006856e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    8.27784432e-02    1.20000000e+00
2010     6.04016007e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    7.98214522e-02    1.20000000e+00
2011     6.04025158e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    7.69633301e-02    1.20000000e+00
2012     6.04034309e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    7.42011555e-02    1.20000000e+00
2013     6.04043460e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    7.15320739e-02    1.20000000e+00
2014     6.04052611e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    6.89532960e-02    1.20000000e+00
2015     6.04061762e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    6.64620978e-02    1.20000000e+00
2016     6.04070913e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    6.40558195e-02    1.20000000e+00
2017     6.04080064e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    6.17318646e-02    1.20000000e+00
2018     6.04089215e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    5.94876995e-02    1.20000000e+00
2019     6.04098366e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    5.73208525e-02    1.20000000e+00
2020     6.04107517e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    5.52289134e-02    1.20000000e+00
2021     6.04116668e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    5.32095325e-02    1.20000000e+00
2022     6.04125819e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    5.12604197e-02    1.20000000e+00
2023     6.04134970e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    4.93793443e-02    1.20000000e+00
2024     6.04144121e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    4.75641336e-02    1.20000000e+00
2025     6.04153272e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    4.58126724e-02    1.20000000e+00
2026     6.04162423e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    4.41229020e-02    1.20000000e+00
2027     6.04171574e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    4.24928196e-02    1.20000000e+00
2028     6.04180725e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    4.09204769e-02    1.20000000e+00
2029     6.04189876e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    3.94039800e-02    1.20000000e+00
2030     6.04199027e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    3.79414874e-02    1.20000000e+00
2031     6.04208178e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    3.65312102e-02    1.20000000e+00
2032     6.04217329e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    3.51714103e-02    1.20000000e+00
2033     6.04226480e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    3.38603998e-02    1.20000000e+00
2034     6.04235631e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    3.25965400e-02    1.20000000e+00
2035     6.04244782e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    3.13782404e-02    1.20000000e+00
2036     6.04253933e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    3.02039575e-02    1.20000000e+00
2037     6.04263084e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.90721943e-02    1.20000000e+00
2038     6.04281386e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.69297963e-02    1.20000000e+00
2039     6.04299688e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.49407115e-02    1.20000000e+00
2040     6.04317990e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.30945129e-02    1.20000000e+00
2041     6.04336292e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.13814175e-02    1.20000000e+00
2042     6.04354594e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.97922538e-02    1.20000000e+00
2043     6.04372895e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.83184310e-02    1.20000000e+00
2044     6.04391197e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.69519086e-02    1.20000000e+00
2045     6.04409499e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.56851665e-02    1.20000000e+00
2046     6.04427801e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.45111761e-02    1.20000000e+00
2047     6.04446103e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.34233731e-02    1.20000000e+00
2048     6.04464405e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.24156299e-02    1.20000000e+00
2049     6.04482707e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.14822308e-02    1.20000000e+00
2050     6.04501009e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.06178464e-02    1.20000000e+00
2051     6.04519311e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    9.81751081e-03    1.20000000e+00
2052     6.04537613e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    9.07659899e-03    1.20000000e+00
2053     6.04555915e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    8.39080522e-03    1.20000000e+00
2054     6.04574217e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    7.75612300e-03    1.20000000e+00
2055     6.04592519e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    7.16882578e-03    1.20000000e+00
2056     6.04610821e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    6.62544880e-03    1.20000000e+00
2057     6.04629123e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    6.12277190e-03    1.20000000e+00
2058     6.04647425e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    5.65780333e-03    1.20000000e+00
2059     6.04665727e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    5.22776450e-03    1.20000000e+00
2060     6.04684029e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    4.83007560e-03    1.20000000e+00
2061     6.04720633e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    4.12135022e-03    1.20000000e+00
2062     6.04757237e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    3.51574688e-03    1.20000000e+00
2063     6.04793841e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.99845064e-03    1.20000000e+00
2064     6.04830445e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.55673254e-03    1.20000000e+00
2065     6.04867049e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.17966577e-03    1.20000000e+00
2066     6.04903653e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.85787790e-03    1.20000000e+00
2067     6.04940257e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.58333550e-03    1.20000000e+00
2068     6.04976861e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.34915728e-03    1.20000000e+00
2069     6.05013464e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.14945218e-03    1.20000000e+00
2070     6.05050068e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    9.79179600e-04    1.20000000e+00
2071     6.05086672e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    8.34028642e-04    1.20000000e+00
2072     6.05123276e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    7.10314084e-04    1.20000000e+00
2073     6.05159880e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    6.04886816e-04    1.20000000e+00
2074     6.05196484e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    5.15056821e-04    1.20000000e+00
2075     6.05233088e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    4.38527006e-04    1.20000000e+00
2076     6.05269692e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    3.73336404e-04    1.20000000e+00
2077     6.05306296e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    3.17811451e-04    1.20000000e+00
2078     6.05342900e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.70524233e-04    1.20000000e+00
2079     6.05379504e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    2.30256712e-04    1.20000000e+00
2080     6.05452712e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.66427319e-04    1.20000000e+00
2081     6.05525920e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    1.20263098e-04    1.20000000e+00
2082     6.05599128e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    8.68858208e-05    1.20000000e+00
2083     6.05672335e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    6.27603076e-05    1.20000000e+00
2084     6.05745543e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    4.53263508e-05    1.20000000e+00
2085     6.05818751e-08    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.20000000e+00    3.27306914e-05    1.20000000e+00
