TIME,V(_00_),V(_01_),V(_02_),V(_03_),V(_04_)
1.55835056e-07,1.19861711e+00,7.16711858e-10,5.72442717e-09,1.20000000e+00,1.18730220e+00
1.55835307e-07,1.19862005e+00,7.16710306e-10,5.72451352e-09,1.20000000e+00,1.18741387e+00
1.55835558e-07,1.19862298e+00,7.16708759e-10,5.72459666e-09,1.20000000e+00,1.18752423e+00
1.55835808e-07,1.19862589e+00,7.16707218e-10,5.72467682e-09,1.20000000e+00,1.18763329e+00
1.55836059e-07,1.19862880e+00,7.16705683e-10,5.72475424e-09,1.20000000e+00,1.18774108e+00
1.55836310e-07,1.19863169e+00,7.16704154e-10,5.72482912e-09,1.20000000e+00,1.18784761e+00
1.55836561e-07,1.19863458e+00,7.16702620e-10,5.72490163e-09,1.20000000e+00,1.18795289e+00
1.55837063e-07,1.19864032e+00,7.16699573e-10,5.72504020e-09,1.20000000e+00,1.18815978e+00
1.55837564e-07,1.19864602e+00,7.16696557e-10,5.72517091e-09,1.20000000e+00,1.18836185e+00
1.55838066e-07,1.19865167e+00,7.16693573e-10,5.72529458e-09,1.20000000e+00,1.18855923e+00
1.55838568e-07,1.19865729e+00,7.16690599e-10,5.72541188e-09,1.20000000e+00,1.18875203e+00
1.55839069e-07,1.19866287e+00,7.16687637e-10,5.72552335e-09,1.20000000e+00,1.18894035e+00
1.55839571e-07,1.19866841e+00,7.16684715e-10,5.72562942e-09,1.20000000e+00,1.18912431e+00
1.55840073e-07,1.19867391e+00,7.16681808e-10,5.72573048e-09,1.20000000e+00,1.18930402e+00
1.55840574e-07,1.19867937e+00,7.16678920e-10,5.72582684e-09,1.20000000e+00,1.18947956e+00
1.55841076e-07,1.19868479e+00,7.16676053e-10,5.72591880e-09,1.20000000e+00,1.18965104e+00
1.55841578e-07,1.19869018e+00,7.16673208e-10,5.72600660e-09,1.20000000e+00,1.18981857e+00
1.55842079e-07,1.19869553e+00,7.16670387e-10,5.72609045e-09,1.20000000e+00,1.18998224e+00
1.55842581e-07,1.19870084e+00,7.16667591e-10,5.72617057e-09,1.20000000e+00,1.19014213e+00
1.55843083e-07,1.19870612e+00,7.16664799e-10,5.72624714e-09,1.20000000e+00,1.19029835e+00
1.55843584e-07,1.19871136e+00,7.16662037e-10,5.72632033e-09,1.20000000e+00,1.19045098e+00
1.55844086e-07,1.19871657e+00,7.16659283e-10,5.72639030e-09,1.20000000e+00,1.19060011e+00
1.55844588e-07,1.19872174e+00,7.16656562e-10,5.72645719e-09,1.20000000e+00,1.19074582e+00
1.55845089e-07,1.19872687e+00,7.16653853e-10,5.72652115e-09,1.20000000e+00,1.19088820e+00
1.55845591e-07,1.19873198e+00,7.16651156e-10,5.72658230e-09,1.20000000e+00,1.19102733e+00
1.55846093e-07,1.19873705e+00,7.16648476e-10,5.72664079e-09,1.20000000e+00,1.19116329e+00
1.55846594e-07,1.19874208e+00,7.16645813e-10,5.72669673e-09,1.20000000e+00,1.19129615e+00
1.55847096e-07,1.19874708e+00,7.16643169e-10,5.72675021e-09,1.20000000e+00,1.19142599e+00
1.55847598e-07,1.19875205e+00,7.16640546e-10,5.72680136e-09,1.20000000e+00,1.19155289e+00
1.55848099e-07,1.19875699e+00,7.16637945e-10,5.72685029e-09,1.20000000e+00,1.19167692e+00
1.55848601e-07,1.19876190e+00,7.16635367e-10,5.72689708e-09,1.20000000e+00,1.19179814e+00
1.55849103e-07,1.19876677e+00,7.16632790e-10,5.72694183e-09,1.20000000e+00,1.19191663e+00
1.55849604e-07,1.19877161e+00,7.16630241e-10,5.72698463e-09,1.20000000e+00,1.19203245e+00
1.55850106e-07,1.19877642e+00,7.16627696e-10,5.72702557e-09,1.20000000e+00,1.19214567e+00
1.55850608e-07,1.19878121e+00,7.16625182e-10,5.72706472e-09,1.20000000e+00,1.19225636e+00
1.55851109e-07,1.19878596e+00,7.16622676e-10,5.72710217e-09,1.20000000e+00,1.19236457e+00
1.55851611e-07,1.19879068e+00,7.16620180e-10,5.72713798e-09,1.20000000e+00,1.19247037e+00
1.55852113e-07,1.19879537e+00,7.16617719e-10,5.72717223e-09,1.20000000e+00,1.19257381e+00
1.55852614e-07,1.19880003e+00,7.16615270e-10,5.72720500e-09,1.20000000e+00,1.19267495e+00
1.55853116e-07,1.19880466e+00,7.16612835e-10,5.72723633e-09,1.20000000e+00,1.19277385e+00
1.55853618e-07,1.19880926e+00,7.16610415e-10,5.72726630e-09,1.20000000e+00,1.19287057e+00
1.55854119e-07,1.19881384e+00,7.16608011e-10,5.72729496e-09,1.20000000e+00,1.19296516e+00
1.55854621e-07,1.19881839e+00,7.16605602e-10,5.72732238e-09,1.20000000e+00,1.19305767e+00
1.55855123e-07,1.19882291e+00,7.16603215e-10,5.72734861e-09,1.20000000e+00,1.19314815e+00
1.55855624e-07,1.19882740e+00,7.16600851e-10,5.72737368e-09,1.20000000e+00,1.19323665e+00
1.55856126e-07,1.19883186e+00,7.16598509e-10,5.72739766e-09,1.20000000e+00,1.19332323e+00
1.55856628e-07,1.19883630e+00,7.16596167e-10,5.72742060e-09,1.20000000e+00,1.19340792e+00
1.55857129e-07,1.19884071e+00,7.16593852e-10,5.72744255e-09,1.20000000e+00,1.19349077e+00
1.55857631e-07,1.19884509e+00,7.16591540e-10,5.72746354e-09,1.20000000e+00,1.19357184e+00
1.55858133e-07,1.19884945e+00,7.16589257e-10,5.72748361e-09,1.20000000e+00,1.19365116e+00
1.55858634e-07,1.19885378e+00,7.16586980e-10,5.72750281e-09,1.20000000e+00,1.19372878e+00
1.55859136e-07,1.19885808e+00,7.16584710e-10,5.72752116e-09,1.20000000e+00,1.19380473e+00
1.55859638e-07,1.19886236e+00,7.16582450e-10,5.72753873e-09,1.20000000e+00,1.19387907e+00
1.55860139e-07,1.19886661e+00,7.16580225e-10,5.72755552e-09,1.20000000e+00,1.19395183e+00
1.55860641e-07,1.19887084e+00,7.16578010e-10,5.72757158e-09,1.20000000e+00,1.19402304e+00
1.55861143e-07,1.19887505e+00,7.16575807e-10,5.72758694e-09,1.20000000e+00,1.19409275e+00
1.55861644e-07,1.19887923e+00,7.16573594e-10,5.72760163e-09,1.20000000e+00,1.19416099e+00
1.55862146e-07,1.19888338e+00,7.16571399e-10,5.72761569e-09,1.20000000e+00,1.19422781e+00
1.55862648e-07,1.19888751e+00,7.16569221e-10,5.72762913e-09,1.20000000e+00,1.19429323e+00
1.55863149e-07,1.19889162e+00,7.16567063e-10,5.72764199e-09,1.20000000e+00,1.19435728e+00
1.55863651e-07,1.19889570e+00,7.16564923e-10,5.72765429e-09,1.20000000e+00,1.19442001e+00
1.55864153e-07,1.19889976e+00,7.16562780e-10,5.72766606e-09,1.20000000e+00,1.19448144e+00
1.55864654e-07,1.19890380e+00,7.16560660e-10,5.72767730e-09,1.20000000e+00,1.19454161e+00
1.55865156e-07,1.19890781e+00,7.16558562e-10,5.72768806e-09,1.20000000e+00,1.19460055e+00
1.55865658e-07,1.19891180e+00,7.16556464e-10,5.72769835e-09,1.20000000e+00,1.19465829e+00
1.55866661e-07,1.19891971e+00,7.16552329e-10,5.72771762e-09,1.20000000e+00,1.19477028e+00
1.55867664e-07,1.19892753e+00,7.16548208e-10,5.72773524e-09,1.20000000e+00,1.19487781e+00
1.55868668e-07,1.19893527e+00,7.16544156e-10,5.72775135e-09,1.20000000e+00,1.19498108e+00
1.55869671e-07,1.19894291e+00,7.16540137e-10,5.72776611e-09,1.20000000e+00,1.19508031e+00
1.55870674e-07,1.19895048e+00,7.16536161e-10,5.72777959e-09,1.20000000e+00,1.19517569e+00
1.55871678e-07,1.19895796e+00,7.16532234e-10,5.72779193e-09,1.20000000e+00,1.19526740e+00
1.55872681e-07,1.19896535e+00,7.16528366e-10,5.72780322e-09,1.20000000e+00,1.19535562e+00
1.55873684e-07,1.19897267e+00,7.16524517e-10,5.72781353e-09,1.20000000e+00,1.19544051e+00
1.55874688e-07,1.19897991e+00,7.16520700e-10,5.72782298e-09,1.20000000e+00,1.19552224e+00
1.55875691e-07,1.19898707e+00,7.16516966e-10,5.72783161e-09,1.20000000e+00,1.19560095e+00
1.55876695e-07,1.19899415e+00,7.16513230e-10,5.72783952e-09,1.20000000e+00,1.19567678e+00
1.55877698e-07,1.19900116e+00,7.16509550e-10,5.72784675e-09,1.20000000e+00,1.19574988e+00
1.55878701e-07,1.19900810e+00,7.16505930e-10,5.72785334e-09,1.20000000e+00,1.19582038e+00
1.55879705e-07,1.19901496e+00,7.16502329e-10,5.72785939e-09,1.20000000e+00,1.19588838e+00
1.55880708e-07,1.19902175e+00,7.16498760e-10,5.72786493e-09,1.20000000e+00,1.19595402e+00
1.55881711e-07,1.19902846e+00,7.16495229e-10,5.72786998e-09,1.20000000e+00,1.19601740e+00
1.55882715e-07,1.19903511e+00,7.16491743e-10,5.72787462e-09,1.20000000e+00,1.19607863e+00
1.55883718e-07,1.19904169e+00,7.16488307e-10,5.72787884e-09,1.20000000e+00,1.19613781e+00
1.55884721e-07,1.19904820e+00,7.16484924e-10,5.72788271e-09,1.20000000e+00,1.19619502e+00
1.55885725e-07,1.19905465e+00,7.16481557e-10,5.72788627e-09,1.20000000e+00,1.19625037e+00
1.55886728e-07,1.19906103e+00,7.16478214e-10,5.72788952e-09,1.20000000e+00,1.19630394e+00
1.55887731e-07,1.19906735e+00,7.16474903e-10,5.72789248e-09,1.20000000e+00,1.19635580e+00
1.55888735e-07,1.19907360e+00,7.16471631e-10,5.72789520e-09,1.20000000e+00,1.19640604e+00
1.55889738e-07,1.19907979e+00,7.16468403e-10,5.72789767e-09,1.20000000e+00,1.19645473e+00
1.55890741e-07,1.19908591e+00,7.16465181e-10,5.72789994e-09,1.20000000e+00,1.19650194e+00
1.55891745e-07,1.19909198e+00,7.16462017e-10,5.72790201e-09,1.20000000e+00,1.19654773e+00
1.55892748e-07,1.19909799e+00,7.16458870e-10,5.72790390e-09,1.20000000e+00,1.19659217e+00
1.55893751e-07,1.19910393e+00,7.16455748e-10,5.72790564e-09,1.20000000e+00,1.19663532e+00
1.55895758e-07,1.19911565e+00,7.16449602e-10,5.72790868e-09,1.20000000e+00,1.19671799e+00
1.55897765e-07,1.19912715e+00,7.16443607e-10,5.72791123e-09,1.20000000e+00,1.19679613e+00
1.55899771e-07,1.19913842e+00,7.16437718e-10,5.72791338e-09,1.20000000e+00,1.19687012e+00
1.55901778e-07,1.19914948e+00,7.16431902e-10,5.72791516e-09,1.20000000e+00,1.19694032e+00
1.55903785e-07,1.19916032e+00,7.16426274e-10,5.72791666e-09,1.20000000e+00,1.19700702e+00
1.55905791e-07,1.19917097e+00,7.16420702e-10,5.72791790e-09,1.20000000e+00,1.19707051e+00
1.55907798e-07,1.19918142e+00,7.16415232e-10,5.72791893e-09,1.20000000e+00,1.19713105e+00
1.55909805e-07,1.19919167e+00,7.16409897e-10,5.72791979e-09,1.20000000e+00,1.19718886e+00
1.55911811e-07,1.19920174e+00,7.16404644e-10,5.72792054e-09,1.20000000e+00,1.19724416e+00
1.55913818e-07,1.19921162e+00,7.16399438e-10,5.72792117e-09,1.20000000e+00,1.19729713e+00
1.55915825e-07,1.19922132e+00,7.16394393e-10,5.72792166e-09,1.20000000e+00,1.19734794e+00
1.55917831e-07,1.19923085e+00,7.16389374e-10,5.72792210e-09,1.20000000e+00,1.19739676e+00
1.55919838e-07,1.19924021e+00,7.16384500e-10,5.72792245e-09,1.20000000e+00,1.19744372e+00
1.55921845e-07,1.19924941e+00,7.16379708e-10,5.72792274e-09,1.20000000e+00,1.19748895e+00
1.55923852e-07,1.19925844e+00,7.16375027e-10,5.72792300e-09,1.20000000e+00,1.19753256e+00
1.55927865e-07,1.19927603e+00,7.16365854e-10,5.72792337e-09,1.20000000e+00,1.19761541e+00
1.55931878e-07,1.19929302e+00,7.16356955e-10,5.72792367e-09,1.20000000e+00,1.19769295e+00
1.55935892e-07,1.19930944e+00,7.16348383e-10,5.72792384e-09,1.20000000e+00,1.19776580e+00
1.55939905e-07,1.19932531e+00,7.16340151e-10,5.72792397e-09,1.20000000e+00,1.19783448e+00
1.55943918e-07,1.19934065e+00,7.16332145e-10,5.72792408e-09,1.20000000e+00,1.19789942e+00
1.55947932e-07,1.19935550e+00,7.16324403e-10,5.72792411e-09,1.20000000e+00,1.19796100e+00
1.55951945e-07,1.19936986e+00,7.16316933e-10,5.72792420e-09,1.20000000e+00,1.19801953e+00
1.55955958e-07,1.19938376e+00,7.16309622e-10,5.72792421e-09,1.20000000e+00,1.19807529e+00
1.55959972e-07,1.19939723e+00,7.16302614e-10,5.72792422e-09,1.20000000e+00,1.19812849e+00
1.55963985e-07,1.19941027e+00,7.16295870e-10,5.72792421e-09,1.20000000e+00,1.19817934e+00
1.55967999e-07,1.19942291e+00,7.16289251e-10,5.72792421e-09,1.20000000e+00,1.19822801e+00
1.55972012e-07,1.19943516e+00,7.16282893e-10,5.72792421e-09,1.20000000e+00,1.19827466e+00
1.55976025e-07,1.19944704e+00,7.16276751e-10,5.72792420e-09,1.20000000e+00,1.19831943e+00
1.55980039e-07,1.19945856e+00,7.16270686e-10,5.72792420e-09,1.20000000e+00,1.19836243e+00
1.55984052e-07,1.19946974e+00,7.16264941e-10,5.72792420e-09,1.20000000e+00,1.19840377e+00
1.55988065e-07,1.19948059e+00,7.16259207e-10,5.72792420e-09,1.20000000e+00,1.19844355e+00
1.55992079e-07,1.19949112e+00,7.16253745e-10,5.72792420e-09,1.20000000e+00,1.19848185e+00
1.55996092e-07,1.19950135e+00,7.16248470e-10,5.72792419e-09,1.20000000e+00,1.19851876e+00
1.56000105e-07,1.19951128e+00,7.16243333e-10,5.72792419e-09,1.20000000e+00,1.19855435e+00
1.56004119e-07,1.19952093e+00,7.16238302e-10,5.72792419e-09,1.20000000e+00,1.19858869e+00
1.56008132e-07,1.19953031e+00,7.16233356e-10,5.72792419e-09,1.20000000e+00,1.19862184e+00
1.56016159e-07,1.19954830e+00,7.16224111e-10,5.72792419e-09,1.20000000e+00,1.19868481e+00
1.56024186e-07,1.19956532e+00,7.16215149e-10,5.72792419e-09,1.20000000e+00,1.19874366e+00
1.56032212e-07,1.19958142e+00,7.16206914e-10,5.72792419e-09,1.20000000e+00,1.19879873e+00
1.56040239e-07,1.19959669e+00,7.16198936e-10,5.72792419e-09,1.20000000e+00,1.19885037e+00
1.56048266e-07,1.19961117e+00,7.16191448e-10,5.72792419e-09,1.20000000e+00,1.19889884e+00
1.56056293e-07,1.19962491e+00,7.16184202e-10,5.72792419e-09,1.20000000e+00,1.19894441e+00
1.56064319e-07,1.19963797e+00,7.16177514e-10,5.72792419e-09,1.20000000e+00,1.19898731e+00
1.56072346e-07,1.19965039e+00,7.16171030e-10,5.72792419e-09,1.20000000e+00,1.19902773e+00
1.56080373e-07,1.19966221e+00,7.16164886e-10,5.72792423e-09,1.20000000e+00,1.19906586e+00
1.56088399e-07,1.19967346e+00,7.16159104e-10,5.72792423e-09,1.20000000e+00,1.19910188e+00
1.56096426e-07,1.19968419e+00,7.16153523e-10,5.72792422e-09,1.20000000e+00,1.19913593e+00
1.56104453e-07,1.19969442e+00,7.16148209e-10,5.72792421e-09,1.20000000e+00,1.19916815e+00
1.56112480e-07,1.19970418e+00,7.16143165e-10,5.72792421e-09,1.20000000e+00,1.19919867e+00
1.56120506e-07,1.19971350e+00,7.16138373e-10,5.72792420e-09,1.20000000e+00,1.19922761e+00
1.56128533e-07,1.19972241e+00,7.16133663e-10,5.72792420e-09,1.20000000e+00,1.19925507e+00
1.56136560e-07,1.19973093e+00,7.16129394e-10,5.72792419e-09,1.20000000e+00,1.19928115e+00
1.56144587e-07,1.19973908e+00,7.16125099e-10,5.72792419e-09,1.20000000e+00,1.19930593e+00
1.56152613e-07,1.19974689e+00,7.16121033e-10,5.72792419e-09,1.20000000e+00,1.19932952e+00
1.56160640e-07,1.19975436e+00,7.16117271e-10,5.72792419e-09,1.20000000e+00,1.19935196e+00
1.56168667e-07,1.19976153e+00,7.16113540e-10,5.72792419e-09,1.20000000e+00,1.19937335e+00
1.56176694e-07,1.19976840e+00,7.16109876e-10,5.72792419e-09,1.20000000e+00,1.19939374e+00
1.56184720e-07,1.19977499e+00,7.16106572e-10,5.72792419e-09,1.20000000e+00,1.19941320e+00
1.56192747e-07,1.19978132e+00,7.16103283e-10,5.72792419e-09,1.20000000e+00,1.19943177e+00
1.56200774e-07,1.19978739e+00,7.16100172e-10,5.72792419e-09,1.20000000e+00,1.19944951e+00
1.56208800e-07,1.19979323e+00,7.16097141e-10,5.72792419e-09,1.20000000e+00,1.19946648e+00
1.56216827e-07,1.19979885e+00,7.16094147e-10,5.72792423e-09,1.20000000e+00,1.19948270e+00
1.56224854e-07,1.19980425e+00,7.16091458e-10,5.72792423e-09,1.20000000e+00,1.19949823e+00
1.56232881e-07,1.19980945e+00,7.16088724e-10,5.72792422e-09,1.20000000e+00,1.19951310e+00
1.56240907e-07,1.19981445e+00,7.16086108e-10,5.72792421e-09,1.20000000e+00,1.19952735e+00
1.56256961e-07,1.19982391e+00,7.16081267e-10,5.72792420e-09,1.20000000e+00,1.19955413e+00
1.56273014e-07,1.19983271e+00,7.16076731e-10,5.72792419e-09,1.20000000e+00,1.19957879e+00
1.56289068e-07,1.19984089e+00,7.16072427e-10,5.72792419e-09,1.20000000e+00,1.19960155e+00
1.56305121e-07,1.19984851e+00,7.16068468e-10,5.72792419e-09,1.20000000e+00,1.19962260e+00
1.56321175e-07,1.19985563e+00,7.16064836e-10,5.72792419e-09,1.20000000e+00,1.19964210e+00
1.56337228e-07,1.19986228e+00,7.16061490e-10,5.72792419e-09,1.20000000e+00,1.19966020e+00
1.56353282e-07,1.19986851e+00,7.16058214e-10,5.72792419e-09,1.20000000e+00,1.19967702e+00
1.56369335e-07,1.19987434e+00,7.16055108e-10,5.72792419e-09,1.20000000e+00,1.19969268e+00
1.56385388e-07,1.19987982e+00,7.16052340e-10,5.72792426e-09,1.20000000e+00,1.19970729e+00
1.56401442e-07,1.19988496e+00,7.16049748e-10,5.72792424e-09,1.20000000e+00,1.19972093e+00
1.56417495e-07,1.19988980e+00,7.16047276e-10,5.72792422e-09,1.20000000e+00,1.19973368e+00
1.56433549e-07,1.19989436e+00,7.16044890e-10,5.72792421e-09,1.20000000e+00,1.19974562e+00
1.56449602e-07,1.19989865e+00,7.16042568e-10,5.72792420e-09,1.20000000e+00,1.19975682e+00
1.56465656e-07,1.19990270e+00,7.16040638e-10,5.72792419e-09,1.20000000e+00,1.19976733e+00
1.56481709e-07,1.19990652e+00,7.16038629e-10,5.72792419e-09,1.20000000e+00,1.19977721e+00
1.56497763e-07,1.19991014e+00,7.16036778e-10,5.72792419e-09,1.20000000e+00,1.19978650e+00
1.56513816e-07,1.19991356e+00,7.16034949e-10,5.72792419e-09,1.20000000e+00,1.19979525e+00
1.56529870e-07,1.19991680e+00,7.16033276e-10,5.72792419e-09,1.20000000e+00,1.19980351e+00
1.56545923e-07,1.19991988e+00,7.16031777e-10,5.72792419e-09,1.20000000e+00,1.19981130e+00
1.56561977e-07,1.19992279e+00,7.16030271e-10,5.72792426e-09,1.20000000e+00,1.19981866e+00
1.56578030e-07,1.19992556e+00,7.16028712e-10,5.72792424e-09,1.20000000e+00,1.19982562e+00
1.56594083e-07,1.19992818e+00,7.16027432e-10,5.72792422e-09,1.20000000e+00,1.19983221e+00
1.56610137e-07,1.19993068e+00,7.16026143e-10,5.72792421e-09,1.20000000e+00,1.19983845e+00
1.56642244e-07,1.19993533e+00,7.16023790e-10,5.72792419e-09,1.20000000e+00,1.19985000e+00
1.56674351e-07,1.19993955e+00,7.16021668e-10,5.72792419e-09,1.20000000e+00,1.19986040e+00
1.56706458e-07,1.19994339e+00,7.16019545e-10,5.72792419e-09,1.20000000e+00,1.19986982e+00
1.56738565e-07,1.19994689e+00,7.16017939e-10,5.72792419e-09,1.20000000e+00,1.19987836e+00
1.56770671e-07,1.19995010e+00,7.16016093e-10,5.72792419e-09,1.20000000e+00,1.19988613e+00
1.56802778e-07,1.19995304e+00,7.16014669e-10,5.72792430e-09,1.20000000e+00,1.19989322e+00
1.56834885e-07,1.19995574e+00,7.16013326e-10,5.72792424e-09,1.20000000e+00,1.19989970e+00
1.56866992e-07,1.19995823e+00,7.16012001e-10,5.72792421e-09,1.20000000e+00,1.19990564e+00
1.56899099e-07,1.19996053e+00,7.16010862e-10,5.72792420e-09,1.20000000e+00,1.19991110e+00
1.56931206e-07,1.19996265e+00,7.16009714e-10,5.72792419e-09,1.20000000e+00,1.19991612e+00
1.56963313e-07,1.19996461e+00,7.16008714e-10,5.72792419e-09,1.20000000e+00,1.19992075e+00
1.56995420e-07,1.19996644e+00,7.16007672e-10,5.72792419e-09,1.20000000e+00,1.19992503e+00
1.57027527e-07,1.19996813e+00,7.16006942e-10,5.72792419e-09,1.20000000e+00,1.19992899e+00
1.57059634e-07,1.19996970e+00,7.16005969e-10,5.72792430e-09,1.20000000e+00,1.19993266e+00
1.57091741e-07,1.19997117e+00,7.16005461e-10,5.72792424e-09,1.20000000e+00,1.19993607e+00
1.57123848e-07,1.19997254e+00,7.16004513e-10,5.72792421e-09,1.20000000e+00,1.19993924e+00
1.57155954e-07,1.19997382e+00,7.16003990e-10,5.72792420e-09,1.20000000e+00,1.19994219e+00
1.57188061e-07,1.19997502e+00,7.16003398e-10,5.72792419e-09,1.20000000e+00,1.19994495e+00
1.57220168e-07,1.19997614e+00,7.16002674e-10,5.72792419e-09,1.20000000e+00,1.19994752e+00
1.57284382e-07,1.19997818e+00,7.16001900e-10,5.72792419e-09,1.20000000e+00,1.19995218e+00
1.57348596e-07,1.19997998e+00,7.16000634e-10,5.72792434e-09,1.20000000e+00,1.19995628e+00
1.57412810e-07,1.19998158e+00,7.16000172e-10,5.72792423e-09,1.20000000e+00,1.19995990e+00
1.57477024e-07,1.19998301e+00,7.15999109e-10,5.72792420e-09,1.20000000e+00,1.19996311e+00
1.57541237e-07,1.19998428e+00,7.15998788e-10,5.72792419e-09,1.20000000e+00,1.19996597e+00
1.57605451e-07,1.19998543e+00,7.15997817e-10,5.72792419e-09,1.20000000e+00,1.19996853e+00
1.57669665e-07,1.19998646e+00,7.15997547e-10,5.72792419e-09,1.20000000e+00,1.19997083e+00
1.57733879e-07,1.19998739e+00,7.15997007e-10,5.72792434e-09,1.20000000e+00,1.19997289e+00
1.57798093e-07,1.19998823e+00,7.15996539e-10,5.72792423e-09,1.20000000e+00,1.19997476e+00
1.57862307e-07,1.19998899e+00,7.15996156e-10,5.72792420e-09,1.20000000e+00,1.19997644e+00
1.57926520e-07,1.19998969e+00,7.15995847e-10,5.72792419e-09,1.20000000e+00,1.19997798e+00
1.57990734e-07,1.19999033e+00,7.15995397e-10,5.72792419e-09,1.20000000e+00,1.19997937e+00
1.58054948e-07,1.19999091e+00,7.15995201e-10,5.72792419e-09,1.20000000e+00,1.19998065e+00
1.58119162e-07,1.19999144e+00,7.15994863e-10,5.72792434e-09,1.20000000e+00,1.19998181e+00
1.58183376e-07,1.19999193e+00,7.15994767e-10,5.72792423e-09,1.20000000e+00,1.19998288e+00
1.58311803e-07,1.19999280e+00,7.15994088e-10,5.72792419e-09,1.20000000e+00,1.19998477e+00
1.58440231e-07,1.19999354e+00,7.15993914e-10,5.72792419e-09,1.20000000e+00,1.19998637e+00
1.58568659e-07,1.19999418e+00,7.15993440e-10,5.72792419e-09,1.20000000e+00,1.19998775e+00
1.58697086e-07,1.19999473e+00,7.15993266e-10,5.72792437e-09,1.20000000e+00,1.19998894e+00
1.58825514e-07,1.19999521e+00,7.15992964e-10,5.72792422e-09,1.20000000e+00,1.19998996e+00
1.58953942e-07,1.19999563e+00,7.15992723e-10,5.72792419e-09,1.20000000e+00,1.19999086e+00
1.59082369e-07,1.19999600e+00,7.15992539e-10,5.72792419e-09,1.20000000e+00,1.19999165e+00
1.59210797e-07,1.19999633e+00,7.15992403e-10,5.72792419e-09,1.20000000e+00,1.19999235e+00
1.59339225e-07,1.19999662e+00,7.15992309e-10,5.72792437e-09,1.20000000e+00,1.19999296e+00
1.59467652e-07,1.19999688e+00,7.15992034e-10,5.72792422e-09,1.20000000e+00,1.19999351e+00
1.59596080e-07,1.19999711e+00,7.15992213e-10,5.72792419e-09,1.20000000e+00,1.19999400e+00
1.59724508e-07,1.19999732e+00,7.15991787e-10,5.72792419e-09,1.20000000e+00,1.19999444e+00
1.59981363e-07,1.19999767e+00,7.15991926e-10,5.72792419e-09,1.20000000e+00,1.19999518e+00
1.60000000e-07,1.19999770e+00,7.15991591e-10,5.72792427e-09,1.20000000e+00,1.19999523e+00
1.60018637e-07,1.19999772e+00,7.15991695e-10,5.72792428e-09,1.20000000e+00,1.19999527e+00
1.60034299e-07,1.19999773e+00,7.15991698e-10,5.72792428e-09,1.20000000e+00,1.19999531e+00
1.60065625e-07,1.19999776e+00,7.15991674e-10,5.72792422e-09,1.20000000e+00,1.19999538e+00
1.60128275e-07,1.19999782e+00,7.15991626e-10,5.72792420e-09,1.20000000e+00,1.19999550e+00
1.60253575e-07,1.19999794e+00,7.15991537e-10,5.72792419e-09,1.20000000e+00,1.19999574e+00
1.60504177e-07,1.19999814e+00,7.15991593e-10,5.72792419e-09,1.20000000e+00,1.19999617e+00
1.60754778e-07,1.19999831e+00,7.15991404e-10,5.72792439e-09,1.20000000e+00,1.19999653e+00
1.61005379e-07,1.19999847e+00,7.15991238e-10,5.72792420e-09,1.20000000e+00,1.19999685e+00
1.61255980e-07,1.19999860e+00,7.15991311e-10,5.72792419e-09,1.20000000e+00,1.19999712e+00
1.61506581e-07,1.19999871e+00,7.15991189e-10,5.72792419e-09,1.20000000e+00,1.19999736e+00
1.61757182e-07,1.19999881e+00,7.15991078e-10,5.72792439e-09,1.20000000e+00,1.19999757e+00
1.62007783e-07,1.19999890e+00,7.15991198e-10,5.72792420e-09,1.20000000e+00,1.19999776e+00
1.62508985e-07,1.19999905e+00,7.15990858e-10,5.72792419e-09,1.20000000e+00,1.19999807e+00
